Key,Summary,Type,Environment,Service,Operation,DueDate,StartDate,Status,Priority,Labels,Assignee,Reporter,Description,LatestComment,Stream,Theme,JiraUrl
DSM-P0080,AMBER | Post-Holiday Stabilisation Window,PEAK_SEASON_PROTECTION_WINDOW,,,Peak Season Protection Window,2028-01-21,2028-01-07,Active,Medium,PeakSeasonProtectionWindow||service-release,Phoenix Moon,Jules Frost,AMBER protection window during post-holiday stabilisation period. Non-critical production changes should be deferred until Jan 22.,Window activated. All teams notified.,New Initiatives,Customer Facing Foundations,https://example.atlassian.net/browse/DSM-P0080
DSM-E0173,prd | ZenithCore | provider certificate renewal,SERVICE_OP,prd,ZenithCore,provider certificate renewal,2028-01-04,2028-01-04,In Progress,Low,service-release||change-management,Elliot West,Jules Frost,ZenithCore provider certificate renewal applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,New Initiatives,Customer Facing Foundations,https://example.atlassian.net/browse/DSM-E0173
DSM-E0174,stg | AlphaLayer | health probe update,SERVICE_OP,stg,AlphaLayer,health probe update,2028-01-07,2028-01-07,In Progress,Low,service-release||change-management,Jordan Storm,Jules Knight,AlphaLayer health probe update applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,RocketScience Themes,Data Entry Tools,https://example.atlassian.net/browse/DSM-E0174
DSM-E0175,qa | QuantumSync | event bus upgrade,SERVICE_OP,qa,QuantumSync,event bus upgrade,2028-01-10,2028-01-10,In Progress,Low,service-release||change-management,Riley Flame,Blake Fox,QuantumSync event bus upgrade applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Expansion Themes,Gaming,https://example.atlassian.net/browse/DSM-E0175
DSM-E0176,prd | QuantumCore | auth cache flush,SERVICE_OP,prd,QuantumCore,auth cache flush,2028-01-13,2028-01-13,In Progress,Low,service-release||change-management,Phoenix Moon,Avery Hale,QuantumCore auth cache flush applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0176
DSM-E0177,prd | CoreStream | retention policy update,SERVICE_OP,prd,CoreStream,retention policy update,2028-01-16,2028-01-16,In Progress,Low,service-release||change-management,Elliot Hunter,Cameron Shade,CoreStream retention policy update applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0177
DSM-E0178,stg | DataHub | ingestion pipeline restart,SERVICE_OP,stg,DataHub,ingestion pipeline restart,2028-01-19,2028-01-19,In Progress,Low,service-release||change-management,Elliot West,Jules Frost,DataHub ingestion pipeline restart applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0178
DSM-E0179,qa | NovaNode | batch onboarding,SERVICE_OP,qa,NovaNode,batch onboarding,2028-01-22,2028-01-22,In Progress,Low,service-release||change-management,Jordan Storm,Jules Knight,NovaNode batch onboarding applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0179
DSM-E0180,prd | MatrixNet | registry v-bump,SERVICE_OP,prd,MatrixNet,registry v-bump,2028-01-25,2028-01-25,In Progress,Low,service-release||change-management,Riley Flame,Blake Fox,MatrixNet registry v-bump applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0180
DSM-E0181,dev | GammaFlow | model distribution push,SERVICE_OP,dev,GammaFlow,model distribution push,2028-01-28,2028-01-28,In Progress,Low,service-release||change-management,Phoenix Moon,Avery Hale,GammaFlow model distribution push applied to dev environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Digital Enablers,Payment Systems,https://example.atlassian.net/browse/DSM-E0181
DSM-BE0013,Q1 New Year Platform Launch 2028,BUSINESS_EVENT,,,Launch,2028-01-31,2028-01-10,In Progress,Medium,Event_Launch||service-release,Phoenix Moon,Jordan Storm,Q1 New Year Platform Launch 2028 running across all digital channels. The peak demand window is expected from 15/01/2028 to 20/01/2028. All platform teams should ensure capacity is available during this period.,Event concluded successfully.,Digital Enablers,Payment Systems,https://example.atlassian.net/browse/DSM-BE0013
DSM-M0041,CyberEngine ML Model v4.1 Deployment,MILESTONE,,,Release,2028-01-08,2028-01-01,Implementing,High,milestone||service-release,Cameron Shade,Phoenix Moon,CyberEngine ML fraud detection model v4.1 reaches production. Improved detection rates.,Final validation in progress.,Expansion Themes,Gaming,https://example.atlassian.net/browse/DSM-M0041
DSM-M0042,DataHub Pipeline v4.1 Release,MILESTONE,,,Release,2028-01-20,2028-01-06,Implementing,High,milestone||service-release,Blake Fox,Cameron Lane,DataHub v4.1 pipeline released with sub-minute latency and improved partition strategy.,Final validation in progress.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-M0042
DSM-P0081,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-02-01,2028-02-01,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of February 01.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0081
DSM-P0082,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-02-08,2028-02-08,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of February 08.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0082
DSM-P0083,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-02-15,2028-02-15,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of February 15.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0083
DSM-P0084,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-02-22,2028-02-22,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of February 22.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0084
DSM-P0085,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-02-29,2028-02-29,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of February 29.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0085
DSM-P0086,BLUE | Q1 Platform Launch Window 2028,PEAK_SEASON_PROTECTION_WINDOW,,,Peak Season Protection Window,2028-02-14,2028-02-01,Active,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Avery Hale,BLUE informational window during Q1 platform feature launch. Non-critical changes deferred to prevent interference with launch monitoring.,Window activated. All teams notified.,New Initiatives,Customer Facing Foundations,https://example.atlassian.net/browse/DSM-P0086
DSM-E0182,stg | FusionPoint | retry policy update,SERVICE_OP,stg,FusionPoint,retry policy update,2028-02-03,2028-02-03,In Progress,Low,service-release||change-management,Elliot West,Jules Frost,FusionPoint retry policy update applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Digital Enablers,Payment Systems,https://example.atlassian.net/browse/DSM-E0182
DSM-E0183,qa | CyberEngine | scoring threshold adjustment,SERVICE_OP,qa,CyberEngine,scoring threshold adjustment,2028-02-05,2028-02-05,In Progress,Low,service-release||change-management,Quinn Storm,Emerson Rivers,CyberEngine scoring threshold adjustment applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Expansion Themes,Gaming,https://example.atlassian.net/browse/DSM-E0183
DSM-E0184,prd | LogicLab | SDK update rollout,SERVICE_OP,prd,LogicLab,SDK update rollout,2028-02-07,2028-02-07,In Progress,Medium,service-release||change-management,Winter Brooks,Logan Snow,LogicLab SDK update rollout applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0184
DSM-E0185,prd | StreamNode | lag recovery,SERVICE_OP,prd,StreamNode,lag recovery,2028-02-09,2028-02-09,In Progress,Medium,service-release||change-management,Blake Fox,Phoenix Moon,StreamNode lag recovery applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,New Initiatives,Data Science,https://example.atlassian.net/browse/DSM-E0185
DSM-E0186,stg | ZenithCore | OIDC config update,SERVICE_OP,stg,ZenithCore,OIDC config update,2028-02-11,2028-02-11,In Progress,High,service-release||change-management,Drew West,Winter Brooks,ZenithCore OIDC config update applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Customer Facing Foundations,https://example.atlassian.net/browse/DSM-E0186
DSM-E0187,qa | AlphaLayer | health probe update,SERVICE_OP,qa,AlphaLayer,health probe update,2028-02-13,2028-02-13,In Progress,Low,service-release||change-management,Riley Flame,Blake Fox,AlphaLayer health probe update applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,RocketScience Themes,Data Entry Tools,https://example.atlassian.net/browse/DSM-E0187
DSM-E0188,prd | QuantumSync | lag recovery,SERVICE_OP,prd,QuantumSync,lag recovery,2028-02-15,2028-02-15,In Progress,Low,service-release||change-management,Elliot West,Jules Frost,QuantumSync lag recovery applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Gaming,https://example.atlassian.net/browse/DSM-E0188
DSM-E0189,prd | QuantumCore | token issuance tuning,SERVICE_OP,prd,QuantumCore,token issuance tuning,2028-02-17,2028-02-17,In Progress,Medium,service-release||change-management,Quinn Storm,Emerson Rivers,QuantumCore token issuance tuning applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0189
DSM-E0190,stg | CoreStream | partition rebalance,SERVICE_OP,stg,CoreStream,partition rebalance,2028-02-19,2028-02-19,In Progress,High,service-release||change-management,Cameron Shade,Elliot West,CoreStream partition rebalance applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0190
DSM-E0191,dev | DataHub | schema migration,SERVICE_OP,dev,DataHub,schema migration,2028-02-21,2028-02-21,In Progress,High,service-release||change-management,Cameron Lane,Quinn Storm,DataHub schema migration applied to dev environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0191
DSM-M0043,DataHub Pipeline v4.2 Release,MILESTONE,,,Release,2028-02-08,2028-02-01,Implementing,High,milestone||service-release,Kai Wolfe,Jules Frost,DataHub v4.2 pipeline released with sub-minute latency and improved partition strategy.,Final validation in progress.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-M0043
DSM-M0044,QuantumCore Auth Migration Complete,MILESTONE,,,Migration,2028-02-20,2028-02-06,Implementing,Medium,milestone||service-release,Elliot West,Avery Hale,QuantumCore authentication provider migration fully complete. Legacy endpoint decommissioned.,Final validation in progress.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-M0044
DSM-P0087,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-03-07,2028-03-07,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of March 07.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0087
DSM-P0088,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-03-14,2028-03-14,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of March 14.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0088
DSM-P0089,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-03-21,2028-03-21,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of March 21.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0089
DSM-P0090,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-03-28,2028-03-28,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of March 28.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0090
DSM-E0192,qa | DataHub | schema migration,SERVICE_OP,qa,DataHub,schema migration,2028-03-03,2028-03-03,In Progress,High,service-release||change-management,Phoenix Moon,Avery Hale,DataHub schema migration applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0192
